"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"913","10388488","Rflnb","76566","refilin B",-0.0146838567527823,7.51803709649597,-0.106450753482772,0.91607066394966,0.930922890486874,-7.34704379482264
"914","10388520","Glod4","67201","glyoxalase domain containing 4",0.222681278029389,7.37780617099993,2.85583113526159,0.00849247374032962,0.0155206224548789,-3.69808455461228
"915","10388532","Nxn","18230","nucleoredoxin",1.02026349411917,8.16761324287137,9.61599152185004,6.72828710708113e-10,1.44564512291397e-08,12.6094907536472
"916","10388545","Abr","109934","active BCR-related gene",0.488956863975782,6.45712802848387,5.8814077344578,3.82737211596559e-06,1.881793499883e-05,3.881524764615
"917","10388591","Cpd","12874","carboxypeptidase D",0.375465953948931,9.03351820202917,3.40337821991461,0.00223851120178953,0.00470987209759031,-2.42512386282187
"918","10388734","Eral1","57837","Era (G-protein)-like 1 (E. coli)",-0.137676099036112,6.9103917926101,-0.817456144782489,0.421357195753997,0.488408786037224,-7.0114268737015
"919","10388745","Lsm6","78651","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",-0.0879382421564276,7.79477568853832,-0.827280843564765,0.415871230424934,0.482931893153566,-7.00327972813055
"920","10388749","Traf4","22032","TNF receptor associated factor 4",0.479534769070272,6.51079441618805,4.22634056875072,0.000274462228157487,0.000745955424173212,-0.376053261905593
"921","10388782","Snord42a","100529076","small nucleolar RNA, C/D box 42A",-0.698087466007265,7.31727081173593,-5.10741209780259,2.78919202692454e-05,0.000102897304973605,1.89279621675894
"922","10388784","Snord42b","100529077","small nucleolar RNA, C/D box 42B",-0.561823076749021,5.5386878009956,-4.64918186496041,9.16154520613133e-05,0.000287473207735036,0.709193878045062
"923","10388861","Tmem199","195040","transmembrane protein 199",-0.106669618390668,5.55192521110729,-1.06998317524463,0.294805121553605,0.359616915455948,-6.77324633891552
"924","10388884","Nlk","18099","nemo like kinase",-0.190706542832536,6.65755544275224,-2.11139921843807,0.0448609045609656,0.0682674431647621,-5.22869913083177
"925","10388902","Lgals9","16859","lectin, galactose binding, soluble 9",0.495304022996685,7.57588820213673,4.14246438293712,0.000340927352438061,0.000900620431249719,-0.589599802103081
"926","10388938","Wsb1","78889","WD repeat and SOCS box-containing 1",0.673354619091834,6.40313778831193,3.28976642021606,0.00296841043864145,0.00609406380791858,-2.69692643721893
"927","10388971","Utp6","216987","UTP6 small subunit processome component",-0.0684121910862414,6.93860581534727,-0.881109736157109,0.386614987434567,0.455733524774855,-6.95701185711799
"928","10389010","5730455P16Rik","70591","RIKEN cDNA 5730455P16 gene",-0.46406337621992,7.56765821251566,-4.19396255585052,0.000298440829348985,0.000802533946294914,-0.45857402059553
"929","10389214","Ccl9","20308","chemokine (C-C motif) ligand 9",0.461248565867197,6.70456955508015,2.44810249478739,0.0216883700934841,0.0358358328174278,-4.57109302480186
"930","10389222","Ccl6","20305","chemokine (C-C motif) ligand 6",0.276670341750625,6.11158506362844,1.1173736713359,0.27441244865947,0.338646573126915,-6.72202065734803
"931","10389238","Dusp14","56405","dual specificity phosphatase 14",-0.435037291587817,7.36894930116689,-3.25762791177377,0.00321360904949446,0.00653665590716482,-2.7731620657352
"932","10389300","Dhrs11","192970","dehydrogenase/reductase (SDR family) member 11",-0.236928646976154,7.80851806175482,-2.17043474808254,0.0396331349322849,0.0612720542177864,-5.11809359580708
"933","10389373","Appbp2","66884","amyloid beta precursor protein (cytoplasmic tail) binding protein 2",0.728356795926938,8.19358083634353,4.75947969520172,6.87866115598627e-05,0.000223721734073942,0.993804038017346
"934","10389421","Ints2","70422","integrator complex subunit 2",0.599871759345173,5.46486802930605,5.12755747060903,2.6474694428531e-05,9.83262791614131e-05,1.94483852013218
"935","10389561","Dhx40","67487","DEAH (Asp-Glu-Ala-His) box polypeptide 40",0.0239383540628504,6.72901852590898,0.177267725538631,0.86072032943705,0.884232519739357,-7.33664857580229
"936","10389581","Ypel2","77864","yippee like 2",0.784176290383726,6.74168771723931,3.36193378639629,0.00248195721305515,0.00519410419236644,-2.52467867813594
"937","10389590","Gdpd1","66569","glycerophosphodiester phosphodiesterase domain containing 1",-0.0786325843677984,6.02137232380324,-0.539895360512206,0.594025626068397,0.650532377814766,-7.20284505543293
"938","10389617","Ppm1e","320472","protein phosphatase 1E (PP2C domain containing)",-0.0585143046918013,4.75390642142522,-0.510877098402436,0.613899901957841,0.668691225539575,-7.21846173873836
"939","10389719","Scpep1","74617","serine carboxypeptidase 1",0.519036941978724,7.41616760995686,5.52700163915572,9.45498642910858e-06,4.07841683097573e-05,2.97444880662956
"940","10389732","Elobl","217066","elongin B-like",-0.290225113884661,3.63746513337473,-1.61083563885909,0.119716629106312,0.162687721084782,-6.07451933969718
"941","10389738","Dgke","56077","diacylglycerol kinase, epsilon",0.262157443235552,5.85581253860304,1.92421766211607,0.0657319303441983,0.0955519525419249,-5.56497780560118
"942","10389786","Hlf","217082","hepatic leukemia factor",-0.356674566491273,5.95201412103085,-1.74939399992915,0.0924378879407543,0.129285718202537,-5.85792291960771
"943","10389797","Stxbp4","20913","syntaxin binding protein 4",-0.808042059001591,6.35669659948564,-5.56466622335458,8.58458083824838e-06,3.75723421687819e-05,3.07120159327103
"944","10389816","Tom1l1","71943","target of myb1-like 1 (chicken)",-0.32092927513402,5.96624490124636,-3.19166712565782,0.00377953888524822,0.00751026180837777,-2.92867226051409
"945","10389879","Wfikkn2","278507","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",-0.559377473025303,5.10903117789518,-6.00558850648098,2.7949982961928e-06,1.43522350387069e-05,4.19731428583913
"946","10389894","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",0.350443358946947,4.53759910533984,2.82617279138476,0.00910847042923056,0.016551075293201,-3.76403458703793
"947","10389990","Epn3","71889","epsin 3",-0.240419642802265,5.25362866706399,-2.40659088760542,0.0237815516483308,0.0388477920587438,-4.65553356242311
"948","10390032","Acsf2","264895","acyl-CoA synthetase family member 2",0.712273319430752,6.54391227314484,4.82946607668033,5.73523907192012e-05,0.000191312803995653,1.17455719042168
"949","10390075","Gm11545","217122","predicted gene 11545",-0.211074925372976,4.21898962884567,-1.73118116100437,0.0956914651308372,0.133175868549688,-5.88720078051307
"950","10390103","Pdk2","18604","pyruvate dehydrogenase kinase, isoenzyme 2",-0.813758203247609,10.5106378601296,-9.37520693472981,1.11269479540605e-09,2.19811341489359e-08,12.1010633561505
"951","10390117","Itga3","16400","integrin alpha 3",0.632125237179795,6.18600943242343,4.34796636717371,0.000200284347168724,0.000566171286512033,-0.0651925809087377
"952","10390227","Ube2z","268470","ubiquitin-conjugating enzyme E2Z",0.453693295068184,7.82787856653791,5.35135449311899,1.48525998780468e-05,5.97990876929769e-05,2.5223770186377
"953","10390269","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",-0.46288982921534,5.03506602077356,-3.71810204567777,0.00101263934962196,0.00234649474122808,-1.65578403370711
"954","10390407","Gpr179","217143","G protein-coupled receptor 179",-0.323071530058532,4.8267959760736,-3.14091756335072,0.00427910980195102,0.00838480913334825,-3.04741001581792
"955","10390505","Snora21","100302498","small nucleolar RNA, H/ACA box 21",-0.714156546175294,5.07493590869806,-3.8417002258296,0.000738824015777477,0.00177003007687717,-1.34813278591631
"956","10390542","Cacnb1","12295","calcium channel, voltage-dependent, beta 1 subunit",0.0627049047114969,9.21058977515156,0.667340236249124,0.510641947871952,0.575222802162392,-7.12433162754229
"957","10390635","Mien1","103742","migration and invasion enhancer 1",-0.00165309462772267,6.62612524818759,-0.0144151499456407,0.98861270231898,0.990923434589322,-7.35280269059761
"958","10390691","Nr1d1","217166","nuclear receptor subfamily 1, group D, member 1",-0.451248916427136,9.67186262525401,-1.72753052169767,0.0963551916206861,0.133989402316687,-5.89304038558229
"959","10390707","Top2a","21973","topoisomerase (DNA) II alpha",0.852711109164129,4.22586418268691,5.26686952529626,1.84686720062738e-05,7.22941000584826e-05,2.30451120039022
"960","10390748","Tns4","217169","tensin 4",0.346882807347148,3.77701499137624,2.42866819367522,0.0226462325888972,0.0371846451661808,-4.61073624447797
"961","10390780","Krt222","268481","keratin 222",-0.625002788794517,5.96313241793317,-4.65982159149403,8.91172467283082e-05,0.00028084932441938,0.736631129872971
"962","10390789","Krt24","75706","keratin 24",-0.0902136646626128,3.4472122428631,-0.908865457406211,0.37206274145986,0.44052298003538,-6.93208414115132
"963","10390909","Krtap9-3","75586","keratin associated protein 9-3",-0.150748031581614,5.67233819141409,-1.49623573683227,0.147057007163482,0.195806038649095,-6.24264872586897
"964","10390931","Gm11555","546511","predicted gene 11555",0.135197651720238,6.94906589664048,1.25944404562733,0.219451994999732,0.278957881475623,-6.55654339347533
"965","10390963","Krt33a","71888","keratin 33A",0.0196718159696232,4.23952811364807,0.158019646482267,0.875705286511062,0.895459363467606,-7.33998664190247
"966","10390969","Krt33b","16671","keratin 33B",-0.189744478895657,5.89370381958598,-1.3678062122796,0.183490983216315,0.237527721006944,-6.41865442559948
"967","10391100","Atp5g1","11951","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",-0.360057419392286,11.554094197892,-3.38076105709503,0.00236833956896645,0.00496861983125731,-2.4795091835403
"968","10391130","Nt5c3b","68106","5'-nucleotidase, cytosolic IIIB",0.276044591829927,6.76066314557791,2.59225090981859,0.015670919346929,0.0267612706102787,-4.2711604684677
"969","10391146","Acly","104112","ATP citrate lyase",0.059872594107798,7.50096227463927,0.185483121011691,0.854340320837639,0.879001986026089,-7.33510742394009
"970","10391286","Stat5b","20851","signal transducer and activator of transcription 5B",-1.38342034642565,8.33329887390485,-13.2405618935294,7.92209033584163e-13,6.93456079914965e-11,19.4022961442889
"971","10391444","Ptges3l","73635","prostaglandin E synthase 3 like",-0.692471821722788,7.43818102234137,-6.54837713168607,7.20322431749445e-07,4.64685766962126e-06,5.56181240018557
"972","10391454","Vat1","26949","vesicle amine transport 1",0.458743343435903,7.20756842539631,4.45599683639198,0.000151325048020532,0.000443322140104007,0.211915490764949
"973","10391490","Etv4","18612","ets variant 4",-0.398200731382265,4.80542274180859,-3.30394380143276,0.00286608617377162,0.00590069728476825,-2.66320236703616
"974","10391508","Sost","74499","sclerostin",-0.212457822634328,5.27501679183038,-1.68374002463551,0.104625568128798,0.144147628056962,-5.96232816510255
"975","10391513","Dusp3","72349","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)",-0.165915787995482,8.86742788970398,-1.13292388128962,0.26794877167943,0.332123025834098,-6.70477400920471
"976","10391518","Mpp3","13384","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)",-1.19040102084821,5.52556286800662,-10.4465444664388,1.25517026744083e-10,3.92724223426084e-09,14.3053972266517
"977","10391755","Ccdc43","52715","coiled-coil domain containing 43",-0.51965529754117,7.47519128895955,-5.05833644674953,3.16722483341629e-05,0.000114123495239564,1.76599531023753
"978","10391831","Dcakd","68087","dephospho-CoA kinase domain containing",0.580613625768552,7.65328799886883,6.41301582670536,1.00716649908199e-06,6.08946345471057e-06,5.22416555275743
"979","10391870","Map3k14","53859","mitogen-activated protein kinase kinase kinase 14",0.617168817795497,5.95572245287496,6.41287688367811,1.00751414259541e-06,6.08946345471057e-06,5.22381801941644
"980","10392070","Strada","72149","STE20-related kinase adaptor alpha",0.569495906102463,7.04362405316759,5.45396313395346,1.14055366585386e-05,4.77771531480202e-05,2.78662914284107
"981","10392098","Ftsj3","56095","FtsJ RNA methyltransferase homolog 3 (E. coli)",0.610853498262265,7.41301421206466,4.55661012840909,0.000116527217853295,0.000352357763574258,0.470670772885011
"982","10392120","Smarcd2","83796","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",0.327765628185304,6.02746822740726,3.6162157193122,0.00131126658260074,0.00294440532501723,-1.90722246729891
"983","10392142","Cd79b","15985","CD79B antigen",-0.0693386175989446,4.59185030968838,-0.514022283820834,0.611730818418606,0.666900872903428,-7.2168098894579
"984","10392152","Scn4a","110880","sodium channel, voltage-gated, type IV, alpha",-0.702657412227763,9.47702630506251,-5.44399695321989,1.1701521975681e-05,4.87355431259496e-05,2.76098193106852
"985","10392207","Tex2","21763","testis expressed gene 2",-0.582076108153474,8.25111134294393,-6.06240607240398,2.42174285428653e-06,1.27411279494432e-05,4.34139253729266
"986","10392347","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.865132045553217,8.99434894482455,-7.23265317183426,1.36754777384719e-07,1.14007225744207e-06,7.23782070742344
"987","10392364","Cacng1","12299","calcium channel, voltage-dependent, gamma subunit 1",0.148728764311887,9.57251866591856,1.27616495953269,0.213575797739353,0.272238093176674,-6.53591516127526
"988","10392440","Slc16a6","104681","solute carrier family 16 (monocarboxylic acid transporters), member 6",0.603387683547194,6.9200440595621,3.89424228537857,0.000645827025701615,0.00157108951101442,-1.21656012273366
"989","10392560","Abca9","217262","ATP-binding cassette, sub-family A (ABC1), member 9",0.484935277277731,7.42994193961407,5.13176736703034,2.61878062945882e-05,9.74747012885809e-05,1.95571332022279
"990","10392601","Abca6","76184","ATP-binding cassette, sub-family A (ABC1), member 6",0.153030026399039,5.75400610090909,0.669949639907356,0.509004767183399,0.57363311942067,-7.12255641419341
"991","10392642","Abca5","217265","ATP-binding cassette, sub-family A (ABC1), member 5",0.856508959493897,7.5996786726585,7.0159403845403,2.3003290586365e-07,1.76416474783951e-06,6.71288779945081
"992","10392808","Cd300ld","217305","CD300 molecule like family member d",0.877783888260041,4.96207068611972,2.91785082312225,0.00732961383674756,0.013586144377206,-3.55905687265881
"993","10392894","Fads6","328035","fatty acid desaturase domain family, member 6",-0.457081883723738,5.86729386096598,-4.40874072489723,0.000171072542333959,0.000492087987212187,0.0905970382967043
"994","10392936","Nt5c","50773","5',3'-nucleotidase, cytosolic",0.448279132265619,6.96507095155158,3.74160837985284,0.000953842591184778,0.00222753396294624,-1.59748610617655
"995","10392943","Jpt1","15374","Jupiter microtubule associated homolog 1",0.346051321996827,7.40890810653357,3.05022278863744,0.00533392652949146,0.0102499413286253,-3.25752481954949
"996","10392970","Mif4gd","69674","MIF4G domain containing",-0.546898381867832,6.846641993782,-5.11834677302087,2.71134464434816e-05,0.000100478078535442,1.92104492551749
"997","10392983","Slc25a19","67283","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",-0.858058315950375,7.8703959778808,-5.90560929633418,3.59953550069523e-06,1.78814498405379e-05,3.9431613612556
"998","10393064","Unc13d","70450","unc-13 homolog D",-0.0641470228486556,4.24314667247102,-0.577152859768774,0.568975424298101,0.627814160307504,-7.18155996548599
"999","10393106","Trim47","217333","tripartite motif-containing 47",0.765389065834552,6.36930263516362,6.13935676652915,1.99541293556221e-06,1.07773526317546e-05,4.53609275761782
"1000","10393341","Rhbdf2","217344","rhomboid 5 homolog 2",-0.313119872538003,6.22187282810592,-2.52475846576954,0.0182636482602489,0.0306937715520381,-4.41286151255443
"1001","10393379","Mxra7","67622","matrix-remodelling associated 7",0.391134153430985,7.42603720244765,4.69828293423822,8.06414429658861e-05,0.000257819021371413,0.835846687809851
"1002","10393431","Tk1","21877","thymidine kinase 1",-0.374754615250096,4.2101880307275,-2.37267449154085,0.025627963385074,0.0415829882090191,-4.72385500531172
"1003","10393573","Lgals3bp","19039","lectin, galactoside-binding, soluble, 3 binding protein",0.701703910120021,6.9194799660705,4.86290187647407,5.25828159893603e-05,0.000176796660117869,1.26094118224833
"1004","10393628","Tbc1d16","207592","TBC1 domain family, member 16",-0.434960186361013,6.31230612247758,-4.69275853498492,8.18073764902335e-05,0.000261053457222449,0.821592821208381
"1005","10393751","2900052L18Rik","102640779","RIKEN cDNA 2900052L18 gene",0.182844348288356,5.93839529589648,1.17358699890109,0.251572843138495,0.314512515295281,-6.65866119600897
"1006","10393814","Mcrip1","192173","MAPK regulated corepressor interacting protein 1",0.109713150700628,7.07661901416049,1.00599125799362,0.324016543810052,0.390743941312027,-6.83919245969932
"1007","10393818","Ppp1r27","68701","protein phosphatase 1, regulatory subunit 27",0.182502756070852,9.90387096398403,0.752323740910062,0.458851567098145,0.524682298684072,-7.06309569650596
"1008","10393898","Myadml2","68515","myeloid-associated differentiation marker-like 2",-0.21512602254665,7.56571175059755,-1.36849363138334,0.183278561205636,0.237313250507782,-6.41774825685894
"1009","10393936","Cbr2","12409","carbonyl reductase 2",0.00374524142680688,7.05842650243643,0.0236969108537102,0.981281690613245,0.98464214593341,-7.35261951574133
"1010","10393970","Fasn","14104","fatty acid synthase",0.502616050091119,8.63876361712105,1.18602705808998,0.246713822889312,0.309351958214136,-6.64426280490209
"1011","10394109","Rab40b","217371","Rab40B, member RAS oncogene family",0.048852394376695,5.91084096202748,0.277511038351511,0.783659825007194,0.819156049322941,-7.31309293590731
"1012","10394119","Zfp750","319530","zinc finger protein 750",-0.628134482627886,4.46096571456503,-4.86793903084984,5.1899588435645e-05,0.000174846855001838,1.27395632152179
"1013","10394158","Kif3c","16570","kinesin family member 3C",-0.319215338131677,7.12648592030732,-2.39745019656863,0.0242667508853481,0.0395545350964575,-4.67400645910601
"1014","10394186","Dtnb","13528","dystrobrevin, beta",0.48600679336487,5.26746220340797,6.26156092812275,1.46897567853492e-06,8.35161200439168e-06,4.844220915736
"1015","10394245","Dnajc27","217378","DnaJ heat shock protein family (Hsp40) member C27",-0.893091143887993,7.44838249555428,-9.76758091210251,4.92055670902347e-10,1.10051393884195e-08,12.9256718180648
"1016","10394286","Ptrhd1","69709","peptidyl-tRNA hydrolase domain containing 1",-0.676199806782311,6.66793785134734,-5.92369231895601,3.43831627647407e-06,1.71645346466655e-05,3.9891866251118
"1017","10394331","Pfn4","382562","profilin family, member 4",0.331852883714499,4.92038042386326,2.70092675046113,0.012206174092737,0.0214283353626646,-4.0385350882878
"1018","10394353","Sf3b6","66055","splicing factor 3B, subunit 6",0.194241867294696,6.73979391914847,1.53864271503217,0.136399618271255,0.183492544240371,-6.18162667486085
"1019","10394477","Laptm4a","17775","lysosomal-associated protein transmembrane 4A",0.365885534781205,10.433428649782,4.24767920821067,0.000259714637477376,0.000711971498095378,-0.321611492380829
"1020","10394488","Matn3","17182","matrilin 3",-0.198129994482473,4.33235749174172,-1.93275684509927,0.0646203302825939,0.0941293877621946,-5.55013218697219
"1021","10394498","Wdr35","74682","WD repeat domain 35",1.14292811863698,6.70890750814308,12.8660464755407,1.48937499759046e-12,1.1880357543968e-10,18.7692940229201
"1022","10394527","Ttc32","75516","tetratricopeptide repeat domain 32",-0.663953095804771,5.71214923090545,-4.78227904152403,6.48307015527771e-05,0.000212901340092788,1.05267676904468
"1023","10394534","Osr1","23967","odd-skipped related transcription factor 1",0.236866465522534,6.89854258994343,1.05616059058993,0.300951321794744,0.365883587344807,-6.78780637709048
"1024","10394555","Rdh14","105014","retinol dehydrogenase 14 (all-trans and 9-cis)",-0.473220257648818,7.15861857948372,-4.40336503448365,0.000173475608550845,0.000498170151672064,0.0768059602316278
"1025","10394593","Fam49a","76820","family with sequence similarity 49, member A",1.58139205685521,7.24636890516753,12.7779289499655,1.73132807665462e-12,1.33181100684478e-10,18.6182407536609
"1026","10394674","Socs2","216233","suppressor of cytokine signaling 2",0.625521570945978,7.00328407175296,2.43389081061181,0.022385064640222,0.0368153460247513,-4.60010196132023
"1027","10394699","Rock2","19878","Rho-associated coiled-coil containing protein kinase 2",0.377054179343997,9.80953064546377,3.10981782526249,0.0046159863202289,0.00900667277010073,-3.11976671883537
"1028","10394735","Pdia6","71853","protein disulfide isomerase associated 6",0.589752449250614,9.02134003776547,4.40886117356553,0.000171019080212139,0.000492087987212187,0.0909060670419786
"1029","10394770","Odc1","18263","ornithine decarboxylase, structural 1",0.0256815750919497,7.85670834155425,0.161626424993878,0.872893568677677,0.893123871055334,-7.33939025903193
"1030","10394794","Gm4983","245297","predicted gene 4983",-0.0332567483191486,2.80114362184369,-0.257855659223682,0.798619967242157,0.830689115691136,-7.31852629327044
"1031","10394802","5730507C01Rik","236366","RIKEN cDNA 5730507C01 gene",-0.135691432210463,5.29103889492394,-0.912400268689974,0.370235619520884,0.438973900118526,-6.92885750234562
"1032","10394862","Asap2","211914","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",0.802175605545402,7.05100348691643,6.57047892476168,6.82091240633138e-07,4.4397143957621e-06,5.6167639619384
"1033","10394931","2410018L13Rik","69732","RIKEN cDNA 2410018L13 gene",-0.437437966369681,3.44512464424141,-2.39741312988768,0.0242687368180944,0.0395545350964575,-4.67408127964134
"1034","10394978","Rrm2","20135","ribonucleotide reductase M2",0.692605651481608,5.01261443217241,6.39260249892225,1.05957376202264e-06,6.31391548097292e-06,5.17308589046347
"1035","10394990","Mboat2","67216","membrane bound O-acyltransferase domain containing 2",0.969977950989706,5.85156953696077,5.63767083824383,7.12118559646011e-06,3.21303474360588e-05,3.25851934916627
"1036","10395005","Kidins220","77480","kinase D-interacting substrate 220",0.82180881870371,8.6220772393072,5.87057134241025,3.93407509249032e-06,1.93165369870148e-05,3.85391259806796
"1037","10395039","Cmpk2","22169","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial",0.37306050452163,4.55494663801189,2.1124804753265,0.0447598568630484,0.068139668154032,-5.22669235451844
"1038","10395058","Adi1","104923","acireductone dioxygenase 1",-1.06031370715677,7.27334484058945,-11.3698578787656,2.14058962114985e-11,9.7033692023016e-10,16.0892166347111
"1039","10395103","Pxdn","69675","peroxidasin",0.152960186806359,7.91652836371914,0.846697060002989,0.405161821415654,0.473201418754837,-6.9869080630755
"1040","10395129","Tmem18","211986","transmembrane protein 18",-0.0116008682727884,6.79308802779345,-0.100774212098308,0.920530068168904,0.934519327353235,-7.34765265712117
"1041","10395163","Lamb1","16777","laminin B1",0.401191203931194,8.07085945768006,3.23739708321053,0.00337786895181429,0.00681886308881158,-2.82099710666137
"1042","10395252","Ccdc71l","72123","coiled-coil domain containing 71 like",0.479178517506385,5.51096301315393,4.20349399138031,0.000291173949573712,0.000785906508232713,-0.434292597373184
"1043","10395259","Nampt","59027","nicotinamide phosphoribosyltransferase",-0.351341305846399,9.06372100487438,-3.71713128478835,0.00101514245447518,0.00235122182544274,-1.6581893703899
"1044","10395273","Gdap10","100504486","ganglioside-induced differentiation-associated-protein 10",0.534743080655942,4.61871826164854,1.9020341910777,0.0686981071197296,0.0994809725746912,-5.6033159397299
"1045","10395293","Atxn7l1","380753","ataxin 7-like 1",-0.0746686002210692,6.8879407872419,-0.715433573940113,0.480941529499957,0.546739844440502,-7.09054204938193
"1046","10395374","Gm5434","432649","ubiquitin-conjugating enzyme E2F (putative) pseudogene",-0.130372979442134,2.29857255304554,-0.829375796949593,0.414707249264112,0.481800618881899,-7.00153056356745
"1047","10395414","Agmo","319660","alkylglycerol monooxygenase",0.731184516835851,5.7800075860873,5.06738627065128,3.09383104776083e-05,0.000111955668064731,1.78938008318399
"1048","10395428","Dgkb","217480","diacylglycerol kinase, beta",-0.127311476527917,5.16698033636844,-0.856558551991806,0.399790052074927,0.46854434311736,-6.97845557334884
"1049","10395466","Dock4","238130","dedicator of cytokinesis 4",0.141636414229223,6.81231107206982,0.939079820220649,0.356636264663515,0.425133203967285,-6.90412663267578
"1050","10395538","Pnpla8","67452","patatin-like phospholipase domain containing 8",-0.397927627235429,8.50189873280741,-3.6575728714571,0.00118088202510016,0.00268920784271043,-1.80541190775696
"1051","10395553","Nrcam","319504","neuronal cell adhesion molecule",1.79251310905673,5.66984714528186,11.9403124930416,7.53356618057651e-12,4.39631212629735e-10,17.1406074119162
"1052","10395672","Ap4s1","11782","adaptor-related protein complex AP-4, sigma 1",-0.5649573815432,6.64114702554691,-5.76598482738065,5.13248742481319e-06,2.42171362971901e-05,3.58698728449634
"1053","10395849","Pax9","18511","paired box 9",-0.262148511653897,4.75786214115903,-2.1587128516898,0.0406253558472198,0.0625773457634511,-5.1402219612404
"1054","10396030","Fancm","104806","Fanconi anemia, complementation group M",0.528839206906334,4.63711882211172,4.48139072255183,0.000141669404917733,0.000417686160724349,0.27716777034655
"1055","10396074","Mgat2","217664","mannoside acetylglucosaminyltransferase 2",0.743137036980462,7.94254456295434,6.03133394307306,2.61912538262684e-06,1.36041766305474e-05,4.26263249175053
"1056","10396094","Klhdc2","69554","kelch domain containing 2",-0.14813056452668,8.99923327114216,-1.50491072552004,0.144823539641242,0.193288409768293,-6.23028124894484
"1057","10396108","Arf6","11845","ADP-ribosylation factor 6",0.84478692259378,7.88866750736852,7.60769463975861,5.63931638279029e-08,5.38173106680945e-07,8.1325735275794
"1058","10396161","Tmx1","72736","thioredoxin-related transmembrane protein 1",0.268806744823165,7.40755100857218,2.90360674178596,0.00758248176415899,0.0140241384031458,-3.591118724663
"1059","10396346","Pcnx4","67708","pecanex homolog 4",0.703320332547498,5.7118211777194,8.12714679297614,1.7043374973521e-08,1.97555284795813e-07,9.34197415458382
"1060","10396421","Hif1a","15251","hypoxia inducible factor 1, alpha subunit",0.658991068792147,7.78316994965541,5.09366777884998,2.89024027139996e-05,0.000105794880013681,1.85728672194463
"1061","10396442","Snapc1","75627","small nuclear RNA activating complex, polypeptide 1",0.554407921740097,5.69460097817938,4.51308172890275,0.00013047666135768,0.000388521999831636,0.358655281124165
"1062","10396476","Rhoj","80837","ras homolog family member J",0.291510892568401,8.03717469454265,2.10172352180361,0.0457742530942886,0.0694133461647859,-5.24662497295054
"1063","10396608","Syne2","319565","spectrin repeat containing, nuclear envelope 2",0.696777624499749,7.45115424852076,5.24446467318664,1.95686141366254e-05,7.60136602690489e-05,2.24669807805686
"1064","10396610","Mthfd1","108156","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase",-0.0543486458353826,7.45782564714249,-0.590797180818936,0.559937204894147,0.620157327497291,-7.17341906146984
"1065","10396640","Akap5","238276","A kinase (PRKA) anchor protein 5",-0.249930618213597,5.47831567786011,-1.95637768643735,0.0616307239744927,0.0904071614037849,-5.50881407307789
"1066","10396652","Hspa2","15512","heat shock protein 2",0.638420808217657,6.63048221611977,4.39119908913856,0.000179038907731785,0.000512968698958394,0.0456024464039668
"1067","10396699","Fntb","110606","farnesyltransferase, CAAX box, beta",0.53814211466644,5.55769132915664,6.53218316121132,7.49714332092153e-07,4.79382829223156e-06,5.52151700690201
"1068","10396800","Plekhh1","211945","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",1.88360101194822,5.36426062899486,13.9590029394803,2.44935574051211e-13,3.10884477364499e-11,20.5771388950676
"1069","10396840","Rdh12","77974","retinol dehydrogenase 12",0.196281137329121,4.0994571782048,1.74295439086941,0.0935773485247986,0.130591588361848,-5.86830228081272
"1070","10396867","Exd2","97827","exonuclease 3'-5' domain containing 2",-0.383877991166266,7.22860781787293,-3.63603743870456,0.00124710822111952,0.00282659305295706,-1.85847072654772
"1071","10396936","Smoc1","64075","SPARC related modular calcium binding 1",0.535672355922641,5.14229475296094,4.1241960096557,0.000357396346008279,0.00093869697293535,-0.63600944747366
"1072","10396952","Ttc9","69480","tetratricopeptide repeat domain 9",3.08390176531774,8.11963018057887,14.9331396132558,5.36615664466838e-14,8.25575069241859e-12,22.0920016742457
"1073","10397145","Acot2","171210","acyl-CoA thioesterase 2",0.192265727260693,9.53538305930738,0.864138740756608,0.395691981716677,0.464277372585064,-6.97189570826014
"1074","10397148","Acot1","26897","acyl-CoA thioesterase 1",-0.0777375391622206,4.18994496015816,-0.560665161637434,0.579994891014609,0.637780823409394,-7.19115014242953
"1075","10397172","Acot6","217700","acyl-CoA thioesterase 6",0.925176924756819,5.10683364275896,8.79695785240719,3.84055315647308e-09,5.9086328410345e-08,10.8486271402437
