"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"902","10387909","Chrne","11448","cholinergic receptor, nicotinic, epsilon polypeptide",0.606917436865273,6.75074596194779,5.30249109739676,1.68466746076265e-05,0.000103173180920289,2.58498648627246
"903","10387922","Slc25a11","67863","solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11",-0.420812688363105,10.4039610584351,-3.87022412617573,0.000686813399504493,0.00226572555509052,-1.07302073714383
"904","10388185","Smtnl2","276829","smoothelin-like 2",-0.205559980027324,8.47456535524859,-1.17528248097275,0.250906459068605,0.342157424843219,-6.43720046983543
"905","10388194","Spns2","216892","spinster homolog 2",-0.400642233680196,7.19724314630543,-2.73676616330459,0.011231020489219,0.0242947980501769,-3.74825296816415
"906","10388227","Cyb5d2","192986","cytochrome b5 domain containing 2",0.0238682799058658,7.01434733225728,0.226013453633933,0.823020626188073,0.867263536562235,-7.10543237304622
"907","10388241","Ctns","83429","cystinosis, nephropathic",0.201537171232909,6.19881190957767,1.82993533502956,0.0791573578574485,0.129932720931867,-5.50838590892577
"908","10388254","Aspa","11484","aspartoacylase",-0.88513884073389,5.52354367815352,-6.00713623706188,2.78409445087619e-06,2.4539665845657e-05,4.38067935367921
"909","10388302","Olfr43","258706","olfactory receptor 43",0.0242718536228606,2.23241603278325,0.151469618950751,0.880815690026395,0.91244669623832,-7.11994908934014
"910","10388310","Rap1gap2","380711","RAP1 GTPase activating protein 2",0.235102424299603,6.15673422298949,2.64718160435808,0.0138185532013019,0.0292319977512542,-3.94127766433461
"911","10388409","Rpa1","68275","replication protein A1",0.161696601137375,7.33455761959501,2.04130323030304,0.0518623591782385,0.0907635979137942,-5.14098033746186
"912","10388476","Rph3al","380714","rabphilin 3A-like (without C2 domains)",-0.30411697452468,6.11480327338537,-3.86728288713902,0.000692005317596036,0.00227841180119006,-1.08036012858644
"913","10388488","Rflnb","76566","refilin B",-0.419533105374738,7.51803709649597,-3.04140907460474,0.00544878449312689,0.013048810788493,-3.0674247149005
"914","10388520","Glod4","67201","glyoxalase domain containing 4",0.579957812370203,7.37780617099993,7.43781243022339,8.40456838270297e-08,1.46130115338983e-06,7.88694036716432
"915","10388532","Nxn","18230","nucleoredoxin",0.37085850604168,8.16761324287137,3.49534436001906,0.00177824743581702,0.00497419406702094,-1.9957152081634
"916","10388545","Abr","109934","active BCR-related gene",0.171806706750863,6.45712802848387,2.06657349218908,0.0492335593666676,0.0868213896855058,-5.09511084299759
"917","10388591","Cpd","12874","carboxypeptidase D",0.250945716940818,9.03351820202917,2.27467544909119,0.031725251743214,0.0594350933949436,-4.70267210732947
"918","10388734","Eral1","57837","Era (G-protein)-like 1 (E. coli)",-0.0484775912766278,6.9103917926101,-0.287837214671074,0.775833796783213,0.832926239430825,-7.08906302886094
"919","10388745","Lsm6","78651","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",0.338169904321845,7.79477568853832,3.18134041408221,0.00387641403803457,0.00975733964853818,-2.74353686553731
"920","10388749","Traf4","22032","TNF receptor associated factor 4",0.495221631110578,6.51079441618805,4.36459544767405,0.000191830804165711,0.000768386534682884,0.17644242565876
"921","10388782","Snord42a","100529076","small nucleolar RNA, C/D box 42A",0.677344418359898,7.31727081173593,4.95564989369742,4.13333653077541e-05,0.000215672657417747,1.69330298713909
"922","10388784","Snord42b","100529077","small nucleolar RNA, C/D box 42B",0.577024038050304,5.5386878009956,4.77497241457761,6.60730107033142e-05,0.000317663518315082,1.2285172757594
"923","10388861","Tmem199","195040","transmembrane protein 199",0.0557547257142019,5.55192521110729,0.559265321790953,0.580935335739185,0.667136100327492,-6.97120282037428
"924","10388884","Nlk","18099","nemo like kinase",-0.178665707778961,6.65755544275224,-1.97808963532753,0.0589905002708886,0.101146494385445,-5.25394623900509
"925","10388902","Lgals9","16859","lectin, galactose binding, soluble 9",-0.0618137283763742,7.57588820213673,-0.516977767768693,0.609695848399076,0.693886084358241,-6.99444661162605
"926","10388938","Wsb1","78889","WD repeat and SOCS box-containing 1",-0.123043029229014,6.40313778831193,-0.601143608913252,0.553133113176955,0.642474677556486,-6.94643002001961
"927","10388971","Utp6","216987","UTP6 small subunit processome component",0.0465173382434614,6.93860581534727,0.599116604447862,0.554462734375224,0.643577343946733,-6.94766912715512
"928","10389010","5730455P16Rik","70591","RIKEN cDNA 5730455P16 gene",-0.0233120413044521,7.56765821251566,-0.210682060557564,0.834835792372665,0.876931029791911,-7.10888486906553
"929","10389214","Ccl9","20308","chemokine (C-C motif) ligand 9",0.298486601201421,6.70456955508015,1.58423428740199,0.125655786211855,0.192212843205059,-5.89625902191828
"930","10389222","Ccl6","20305","chemokine (C-C motif) ligand 6",0.392793698066249,6.11158506362844,1.58635484276622,0.12517356935887,0.19159065771329,-5.89310334539689
"931","10389238","Dusp14","56405","dual specificity phosphatase 14",-0.49907500656207,7.36894930116689,-3.7371524301086,0.000964724945929583,0.00301409756952892,-1.40363511829845
"932","10389300","Dhrs11","192970","dehydrogenase/reductase (SDR family) member 11",-0.886534324307107,7.80851806175482,-8.12128430817264,1.72716600605256e-08,4.15583972167244e-07,9.47392242382341
"933","10389373","Appbp2","66884","amyloid beta precursor protein (cytoplasmic tail) binding protein 2",0.0646995035843307,8.19358083634353,0.422781767564014,0.676053330652082,0.750398504530088,-7.03977687327865
"934","10389421","Ints2","70422","integrator complex subunit 2",0.255620342403081,5.46486802930605,2.18498033272868,0.0384322427311121,0.0696610126190132,-4.874957284099
"935","10389561","Dhx40","67487","DEAH (Asp-Glu-Ala-His) box polypeptide 40",0.178687295876928,6.72901852590898,1.3232108790599,0.197688871194225,0.281296636505907,-6.2575229237981
"936","10389581","Ypel2","77864","yippee like 2",0.43969707971598,6.74168771723931,1.88507671834044,0.0710435246442672,0.118686401651512,-5.41541665363479
"937","10389590","Gdpd1","66569","glycerophosphodiester phosphodiesterase domain containing 1",-0.42019558472699,6.02137232380324,-2.88508445354773,0.00792371012936991,0.0179432097800228,-3.42124886847529
"938","10389617","Ppm1e","320472","protein phosphatase 1E (PP2C domain containing)",0.343539798551595,4.75390642142522,2.99937966270302,0.006029803298936,0.014172829328101,-3.16342228649933
"939","10389719","Scpep1","74617","serine carboxypeptidase 1",0.186544413106748,7.41616760995686,1.98643139558763,0.0580028971141269,0.0997836406748671,-5.23918633159188
"940","10389732","Elobl","217066","elongin B-like",-0.175841428486221,3.63746513337473,-0.975972189319443,0.338387993226993,0.4337278065169,-6.64883164483077
"941","10389738","Dgke","56077","diacylglycerol kinase, epsilon",-0.231954696040181,5.85581253860304,-1.70253156813955,0.101005972940783,0.160402666443652,-5.71502510512209
"942","10389786","Hlf","217082","hepatic leukemia factor",-0.325468290197973,5.95201412103085,-1.59633550449262,0.122924457920396,0.18875462278057,-5.87820451701773
"943","10389797","Stxbp4","20913","syntaxin binding protein 4",-0.447061020867543,6.35669659948564,-3.07873251755468,0.00497805561262951,0.0120674648302741,-2.98166541256098
"944","10389816","Tom1l1","71943","target of myb1-like 1 (chicken)",-0.217311333458391,5.96624490124636,-2.1611784675685,0.040414813925635,0.072864350248739,-4.91989023120971
"945","10389879","Wfikkn2","278507","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",-0.399707004495011,5.10903117789518,-4.29133439924313,0.000231950646462246,0.000894843033502143,-0.0103321822769384
"946","10389894","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",0.290812920991598,4.53759910533984,2.3452793260494,0.0272143491118239,0.0521582674370441,-4.56387127135633
"947","10389990","Epn3","71889","epsin 3",0.0280357408922303,5.25362866706399,0.280636630901243,0.781288499778672,0.837542591506824,-7.09117105960386
"948","10390032","Acsf2","264895","acyl-CoA synthetase family member 2",0.826900132140524,6.54391227314484,5.60667657770297,7.70886993177766e-06,5.45459856248727e-05,3.36380321013376
"949","10390075","Gm11545","217122","predicted gene 11545",-0.0926586393016526,4.21898962884567,-0.759961849944385,0.45435427011552,0.550275913496301,-6.83680696565291
"950","10390103","Pdk2","18604","pyruvate dehydrogenase kinase, isoenzyme 2",-0.38878147274151,10.5106378601296,-4.47910293843343,0.000142513520807769,0.000596981142855647,0.46915423715258
"951","10390117","Itga3","16400","integrin alpha 3",1.03465135180677,6.18600943242343,7.11667406205316,1.80506433019975e-07,2.67962327614741e-06,7.12038536719751
"952","10390227","Ube2z","268470","ubiquitin-conjugating enzyme E2Z",0.320137952524476,7.82787856653791,3.77605684122421,0.000873681002886205,0.00276792576164846,-1.30729423366461
"953","10390269","Gm11517","629750","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene",-0.136240257654333,5.03506602077356,-1.09433206071285,0.284196504704002,0.377515869801732,-6.52745890110415
"954","10390407","Gpr179","217143","G protein-coupled receptor 179",-0.0244680752631208,4.8267959760736,-0.237879850698698,0.813904739555388,0.860515277534924,-7.10259442877367
"955","10390505","Snora21","100302498","small nucleolar RNA, H/ACA box 21",-0.150664954371074,5.07493590869806,-0.810479988360826,0.425279790206166,0.522416040376652,-6.79680703379256
"956","10390542","Cacnb1","12295","calcium channel, voltage-dependent, beta 1 subunit",0.643979322366116,9.21058977515156,6.85358370457039,3.40913527587321e-07,4.41647368105695e-06,6.48296029517662
"957","10390635","Mien1","103742","migration and invasion enhancer 1",0.493751864426297,6.62612524818759,4.30556547839606,0.000223553460745901,0.000869051240587243,0.0259149163797927
"958","10390691","Nr1d1","217166","nuclear receptor subfamily 1, group D, member 1",-0.498386891423444,9.67186262525401,-1.90799032464168,0.0678904612951425,0.114170212651685,-5.37617426433193
"959","10390707","Top2a","21973","topoisomerase (DNA) II alpha",0.807589337996473,4.22586418268691,4.98816964800337,3.79899452807556e-05,0.000201330847797908,1.77697569087208
"960","10390748","Tns4","217169","tensin 4",-0.199429622380013,3.77701499137624,-1.39628822902796,0.174850519018283,0.254432813142971,-6.16193610287225
"961","10390780","Krt222","268481","keratin 222",-0.565052581032432,5.96313241793317,-4.21285194983351,0.000284210135602157,0.00106337817487831,-0.209905510237621
"962","10390789","Krt24","75706","keratin 24",0.0257379724266649,3.4472122428631,0.259299455018855,0.797518311905218,0.849203118612163,-7.09710596099479
"963","10390909","Krtap9-3","75586","keratin associated protein 9-3",-0.156527535241886,5.67233819141409,-1.55359966939527,0.132794867038625,0.201856149687155,-5.94146133043153
"964","10390931","Gm11555","546511","predicted gene 11555",0.262501217996349,6.94906589664048,2.44535013566314,0.0218217162952342,0.0431588833778356,-4.36255494526772
"965","10390963","Krt33a","71888","keratin 33A",-0.168069626473263,4.23952811364807,-1.35006869730392,0.189039250861393,0.271116462322963,-6.22290745767554
"966","10390969","Krt33b","16671","keratin 33B",-0.0391472455860677,5.89370381958598,-0.282199756313881,0.78010339448154,0.83644877165423,-7.09071795068475
"967","10391100","Atp5g1","11951","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",-0.194337638026008,11.554094197892,-1.82473428731194,0.0799624269963947,0.131084676093218,-5.51704666986859
"968","10391130","Nt5c3b","68106","5'-nucleotidase, cytosolic IIIB",0.423498672608568,6.76066314557791,3.97694739135805,0.000522294461919407,0.00180879193940302,-0.805822279540449
"969","10391146","Acly","104112","ATP citrate lyase",0.198683163554144,7.50096227463927,0.615513221327072,0.543755094446849,0.634874108346395,-6.93752938345292
"970","10391286","Stat5b","20851","signal transducer and activator of transcription 5B",-0.825098125813843,8.33329887390485,-7.896922169245,2.88382326775359e-08,6.23028541718509e-07,8.95979263183316
"971","10391444","Ptges3l","73635","prostaglandin E synthase 3 like",-0.254911340065834,7.43818102234137,-2.4105754740195,0.0235728497426968,0.0462439560060556,-4.4331068963142
"972","10391454","Vat1","26949","vesicle amine transport 1",0.439940657720154,7.20756842539631,4.27335722044133,0.000243007591718773,0.000935367356448984,-0.0560958334478716
"973","10391490","Etv4","18612","ets variant 4",-0.0891601838948057,4.80542274180859,-0.739778241720649,0.466295470571064,0.56219000334583,-6.85210151318477
"974","10391508","Sost","74499","sclerostin",-0.135345198389248,5.27501679183038,-1.07261820178981,0.293643651283641,0.387832678867598,-6.55067642210842
"975","10391513","Dusp3","72349","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)",0.228419303723578,8.86742788970398,1.55971705443147,0.131343234131388,0.200249129034551,-5.93249285621327
"976","10391518","Mpp3","13384","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)",-0.415056719443663,5.52556286800662,-3.64239310940184,0.00122719410927083,0.00367796014921368,-1.63710239607354
"977","10391755","Ccdc43","52715","coiled-coil domain containing 43",0.173862750843299,7.47519128895955,1.69238395814317,0.102947236109268,0.162722016726885,-5.73098039109797
"978","10391831","Dcakd","68087","dephospho-CoA kinase domain containing",0.40565671335745,7.65328799886883,4.48057504597322,0.000141969788962089,0.000595686461620268,0.472922761453376
"979","10391870","Map3k14","53859","mitogen-activated protein kinase kinase kinase 14",0.502091320526295,5.95572245287496,5.21712978695145,2.10004230462223e-05,0.000122833119591786,2.36576655180183
"980","10392070","Strada","72149","STE20-related kinase adaptor alpha",0.633178442007959,7.04362405316759,6.0638396921227,2.4130092921478e-06,2.18765146004185e-05,4.52367670702959
"981","10392098","Ftsj3","56095","FtsJ RNA methyltransferase homolog 3 (E. coli)",0.514188335800973,7.41301421206466,3.83554450532851,0.00075054674286105,0.00242863340567594,-1.15946983434803
"982","10392120","Smarcd2","83796","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",0.0867264655504654,6.02746822740726,0.956847152461859,0.347767191885472,0.442620715267621,-6.66724077267093
"983","10392142","Cd79b","15985","CD79B antigen",-0.12075043566121,4.59185030968838,-0.895149295735034,0.379208559778971,0.475838323776035,-6.72431256249706
"984","10392152","Scn4a","110880","sodium channel, voltage-gated, type IV, alpha",-0.570864673069563,9.47702630506251,-4.42290294930269,0.000164899208352466,0.000675700791610548,0.325383411535108
"985","10392207","Tex2","21763","testis expressed gene 2",-0.56919272162051,8.25111134294393,-5.92822375559607,3.39907644720637e-06,2.85241506156475e-05,4.18123306943278
"986","10392347","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.476111763274991,8.99434894482455,-3.98037648992236,0.000517710337593094,0.00179536569942632,-0.797209661121318
"987","10392364","Cacng1","12299","calcium channel, voltage-dependent, gamma subunit 1",0.592911230728175,9.57251866591856,5.08746603435759,2.93703352315791e-05,0.000161525577639436,2.03242205703023
"988","10392440","Slc16a6","104681","solute carrier family 16 (monocarboxylic acid transporters), member 6",0.769961796255613,6.9200440595621,4.96930558389518,3.98948257763212e-05,0.000209892259550655,1.72843909981704
"989","10392560","Abca9","217262","ATP-binding cassette, sub-family A (ABC1), member 9",0.442871566417988,7.42994193961407,4.68663336907086,8.31198292027479e-05,0.000380522428189676,1.00146265372626
"990","10392601","Abca6","76184","ATP-binding cassette, sub-family A (ABC1), member 6",0.133708335651114,5.75400610090909,0.585361274711501,0.56352917912102,0.6523113639757,-6.95597026093521
"991","10392642","Abca5","217265","ATP-binding cassette, sub-family A (ABC1), member 5",0.459858028489069,7.5996786726585,3.76684502534329,0.000894444852377424,0.00282205073446523,-1.33013045430053
"992","10392808","Cd300ld","217305","CD300 molecule like family member d",0.440171927292788,4.96207068611972,1.46318021729977,0.155824527844222,0.230849468300296,-6.07060170160463
"993","10392894","Fads6","328035","fatty acid desaturase domain family, member 6",-0.676918072923035,5.86729386096598,-6.52915020652731,7.55353501059887e-07,8.21184095263607e-06,5.68591138110131
"994","10392936","Nt5c","50773","5',3'-nucleotidase, cytosolic",0.627330103563869,6.96507095155158,5.23607592565277,1.99972354550354e-05,0.000117779541073335,2.4144415589223
"995","10392943","Jpt1","15374","Jupiter microtubule associated homolog 1",0.589613257138201,7.40890810653357,5.19706667504707,2.21180979876734e-05,0.000128335523981049,2.31421154766315
"996","10392970","Mif4gd","69674","MIF4G domain containing",-0.235596172805989,6.846641993782,-2.20491219355815,0.0368399131907394,0.0670621151916042,-4.83707362554078
"997","10392983","Slc25a19","67283","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",-0.380214245299962,7.8703959778808,-2.61683470680564,0.0148149561256112,0.0309528939299292,-4.00585322541397
"998","10393064","Unc13d","70450","unc-13 homolog D",0.0181112052366039,4.24314667247102,0.162952751849874,0.871860036934541,0.906870192074711,-7.11808551743361
"999","10393106","Trim47","217333","tripartite motif-containing 47",0.443625583954253,6.36930263516362,3.55841996212123,0.00151730975971385,0.00437443591713073,-1.84247287200789
"1000","10393341","Rhbdf2","217344","rhomboid 5 homolog 2",-0.23580044852391,6.22187282810592,-1.90131394030489,0.0687963376065257,0.115502316808311,-5.38764496688937
"1001","10393379","Mxra7","67622","matrix-remodelling associated 7",0.0599970943184873,7.42603720244765,0.72068194983174,0.477761732257974,0.572885289247457,-6.86620920499042
"1002","10393431","Tk1","21877","thymidine kinase 1",-0.147407525005139,4.2101880307275,-0.933277564060032,0.359565103488033,0.454446609511761,-6.68946193507392
"1003","10393573","Lgals3bp","19039","lectin, galactoside-binding, soluble, 3 binding protein",0.224460442533006,6.9194799660705,1.555540864809,0.132332808142985,0.201513256917438,-5.93861855625609
"1004","10393628","Tbc1d16","207592","TBC1 domain family, member 16",-0.438815908602764,6.31230612247758,-4.73435768365616,7.34260554079877e-05,0.000344560167524486,1.1241024348597
"1005","10393751","2900052L18Rik","102640779","RIKEN cDNA 2900052L18 gene",-0.130172419284536,5.93839529589648,-0.835512064321003,0.41130963844167,0.509042711541516,-6.7760821717169
"1006","10393814","Mcrip1","192173","MAPK regulated corepressor interacting protein 1",0.432606573781572,7.07661901416049,3.96669340544552,0.000536242644045088,0.00184952710857127,-0.831566732710699
"1007","10393818","Ppp1r27","68701","protein phosphatase 1, regulatory subunit 27",-0.248943514300734,9.90387096398403,-1.02620979532669,0.314577925853275,0.40867761759393,-6.59887194704095
"1008","10393898","Myadml2","68515","myeloid-associated differentiation marker-like 2",0.318749990597046,7.56571175059755,2.0276827831973,0.0533302928282561,0.0929242516944443,-5.16553665278364
"1009","10393936","Cbr2","12409","carbonyl reductase 2",0.287282279936487,7.05842650243643,1.81769392188681,0.081063435500014,0.132589904005661,-5.52874022818302
"1010","10393970","Fasn","14104","fatty acid synthase",0.88154133353731,8.63876361712105,2.08018003844174,0.0478677648552714,0.0847661814336285,-5.07024751807787
"1011","10394109","Rab40b","217371","Rab40B, member RAS oncogene family",0.361099146347224,5.91084096202748,2.051260748408,0.0508119841838829,0.0892020897999908,-5.12295374942715
"1012","10394119","Zfp750","319530","zinc finger protein 750",-0.452591474594461,4.46096571456503,-3.50750956226909,0.00172473280017171,0.00486200356827973,-1.96623092221319
"1013","10394158","Kif3c","16570","kinesin family member 3C",0.351646886016093,7.12648592030732,2.64102565038484,0.014015463056652,0.029599212120891,-3.95441089249783
"1014","10394186","Dtnb","13528","dystrobrevin, beta",0.297450661337737,5.26746220340797,3.83226215045593,0.000756872122531978,0.00244646764643398,-1.16764192330198
"1015","10394245","Dnajc27","217378","DnaJ heat shock protein family (Hsp40) member C27",-0.58347901497968,7.44838249555428,-6.38140746141209,1.08948480671145e-06,1.11743724518667e-05,5.31918153513693
"1016","10394286","Ptrhd1","69709","peptidyl-tRNA hydrolase domain containing 1",-0.359695166207903,6.66793785134734,-3.15102647451259,0.00417478883944095,0.0103668595807523,-2.81423885510207
"1017","10394331","Pfn4","382562","profilin family, member 4",-0.18780957584783,4.92038042386326,-1.5285686287318,0.138872406237467,0.20971302988329,-5.977855308195
"1018","10394353","Sf3b6","66055","splicing factor 3B, subunit 6",0.0909873659388429,6.73979391914847,0.720735697775027,0.477729231557785,0.572885289247457,-6.86616999417037
"1019","10394477","Laptm4a","17775","lysosomal-associated protein transmembrane 4A",0.0497512576280315,10.433428649782,0.577577855695479,0.568692787878164,0.656492333801145,-6.96058433355912
"1020","10394488","Matn3","17182","matrilin 3",-0.770929825359583,4.33235749174172,-7.52041557840316,6.91914675017235e-08,1.24129003712456e-06,8.0819978213097
"1021","10394498","Wdr35","74682","WD repeat domain 35",0.607837599102866,6.70890750814308,6.84248350540626,3.50248440043333e-07,4.50164756227259e-06,6.45588631222507
"1022","10394527","Ttc32","75516","tetratricopeptide repeat domain 32",-0.549443748578354,5.71214923090545,-3.95749841355552,0.000549062495488539,0.00188605567631618,-0.854639855023101
"1023","10394534","Osr1","23967","odd-skipped related transcription factor 1",-0.643500646674124,6.89854258994343,-2.86929608856635,0.00822603092304393,0.0185204252755184,-3.45647723552221
"1024","10394555","Rdh14","105014","retinol dehydrogenase 14 (all-trans and 9-cis)",-0.276860246665424,7.15861857948372,-2.57621416222161,0.0162539103360948,0.0336408898395244,-4.09162519785784
"1025","10394593","Fam49a","76820","family with sequence similarity 49, member A",0.718350444829905,7.24636890516753,5.80439929834114,4.65439154770721e-06,3.61873597055276e-05,3.86730036909658
"1026","10394674","Socs2","216233","suppressor of cytokine signaling 2",0.158028677815628,7.00328407175296,0.614886144001273,0.544162586342896,0.634960572480552,-6.93792205713136
"1027","10394699","Rock2","19878","Rho-associated coiled-coil containing protein kinase 2",0.472936900353851,9.80953064546377,3.90062670967769,0.000635343696705251,0.00212352860314191,-0.997076667205069
"1028","10394735","Pdia6","71853","protein disulfide isomerase associated 6",0.417805519424075,9.02134003776547,3.12342328553418,0.00446559010233626,0.0110003886218152,-2.8783657694657
"1029","10394770","Odc1","18263","ornithine decarboxylase, structural 1",0.986277889217413,7.85670834155425,6.20711808812255,1.6834222360498e-06,1.60652907752346e-05,4.88375221763176
"1030","10394794","Gm4983","245297","predicted gene 4983",0.0430655790187005,2.80114362184369,0.3339082691173,0.741221500816129,0.804442402660001,-7.07432105321872
"1031","10394802","5730507C01Rik","236366","RIKEN cDNA 5730507C01 gene",-0.0798709543772338,5.29103889492394,-0.537058818284721,0.59595452898216,0.681915966563539,-6.98363138673991
"1032","10394862","Asap2","211914","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",0.245897001254734,7.05100348691643,2.01409897438583,0.0548308038757852,0.0950088707431269,-5.18990947789405
"1033","10394931","2410018L13Rik","69732","RIKEN cDNA 2410018L13 gene",-0.174541483766133,3.44512464424141,-0.956588309797897,0.347895324105519,0.442672058993144,-6.66748760597691
"1034","10394978","Rrm2","20135","ribonucleotide reductase M2",0.323416093705907,5.01261443217241,2.98506159225435,0.00624091233586908,0.0146014340687591,-3.19598325838613
"1035","10394990","Mboat2","67216","membrane bound O-acyltransferase domain containing 2",0.826511384548529,5.85156953696077,4.80381963877777,6.13027841076861e-05,0.000298402909793597,1.30269986409764
"1036","10395005","Kidins220","77480","kinase D-interacting substrate 220",0.20430961686303,8.6220772393072,1.45948078730383,0.156831414207431,0.232070268123325,-6.07574730058644
"1037","10395039","Cmpk2","22169","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial",-0.244055054947452,4.55494663801189,-1.38197834461819,0.179150565094688,0.259130318799353,-6.18100156038216
"1038","10395058","Adi1","104923","acireductone dioxygenase 1",-0.541510503262164,7.27334484058945,-5.80667534560064,4.62752296779946e-06,3.60889924846665e-05,3.87308103727827
"1039","10395103","Pxdn","69675","peroxidasin",-0.0266745802852588,7.91652836371914,-0.147654688294375,0.883794583683002,0.914972492120433,-7.1205381391104
"1040","10395129","Tmem18","211986","transmembrane protein 18",-0.323199464559479,6.79308802779345,-2.80756324662136,0.00951632227287886,0.0210336822722708,-3.59327799586817
"1041","10395163","Lamb1","16777","laminin B1",0.559021905238419,8.07085945768006,4.51100589378833,0.00013118202619402,0.00055593584890404,0.550851744150816
"1042","10395252","Ccdc71l","72123","coiled-coil domain containing 71 like",0.268169987395459,5.51096301315393,2.35246549981307,0.026789741464544,0.0515000065942786,-4.54959122130323
"1043","10395259","Nampt","59027","nicotinamide phosphoribosyltransferase",-0.645186819686201,9.06372100487438,-6.82596686492979,3.64623638613928e-07,4.65124174181636e-06,6.41557492757782
"1044","10395273","Gdap10","100504486","ganglioside-induced differentiation-associated-protein 10",-0.568747630312393,4.61871826164854,-2.02298538883688,0.0538450193219693,0.0935561817582607,-5.17397828293291
"1045","10395293","Atxn7l1","380753","ataxin 7-like 1",-0.148125895280679,6.8879407872419,-1.4192610861859,0.168118640711263,0.246473675683246,-6.1309781740225
"1046","10395374","Gm5434","432649","ubiquitin-conjugating enzyme E2F (putative) pseudogene",0.0997685113041622,2.29857255304554,0.634683574214785,0.531375860632023,0.623492746361709,-6.92533777335261
"1047","10395414","Agmo","319660","alkylglycerol monooxygenase",-0.153884698275528,5.7800075860873,-1.06647937606669,0.296354582075683,0.390397564400167,-6.55716346036938
"1048","10395428","Dgkb","217480","diacylglycerol kinase, beta",-0.785750266643578,5.16698033636844,-5.28657061388972,1.75530563956177e-05,0.00010674887837108,2.5441176342138
"1049","10395466","Dock4","238130","dedicator of cytokinesis 4",-0.50596126776593,6.81231107206982,-3.35463177995514,0.00252743012478526,0.00671820038928521,-2.33412180324763
"1050","10395538","Pnpla8","67452","patatin-like phospholipase domain containing 8",-0.310200563939613,8.50189873280741,-2.85122492061845,0.00858548365570418,0.0192189155731967,-3.49667984429596
"1051","10395553","Nrcam","319504","neuronal cell adhesion molecule",2.01626731406274,5.66984714528186,13.4307870206225,5.77869849148379e-13,1.62991401340351e-10,19.7370482550979
"1052","10395672","Ap4s1","11782","adaptor-related protein complex AP-4, sigma 1",-0.0617605941419557,6.64114702554691,-0.630331880574429,0.534172614871852,0.626429192823436,-6.92813706731357
"1053","10395849","Pax9","18511","paired box 9",-0.00228504326090828,4.75786214115903,-0.0188166326898791,0.985136112537289,0.989227856675597,-7.13161441325031
"1054","10396030","Fancm","104806","Fanconi anemia, complementation group M",0.265974341891597,4.63711882211172,2.25387023621519,0.0331786858082423,0.0614102033716537,-4.74304449088635
"1055","10396074","Mgat2","217664","mannoside acetylglucosaminyltransferase 2",0.195385886125553,7.94254456295434,1.5857607256055,0.125308517832867,0.191739404773197,-5.89398782066494
"1056","10396094","Klhdc2","69554","kelch domain containing 2",-0.0587190971194431,8.99923327114216,-0.596548047529968,0.556149967804734,0.644922334158254,-6.94923344339439
"1057","10396108","Arf6","11845","ADP-ribosylation factor 6",0.434971366903643,7.88866750736852,3.91711714272421,0.000609035659489976,0.00205180759338461,-0.955825149371495
"1058","10396161","Tmx1","72736","thioredoxin-related transmembrane protein 1",-0.203743371436043,7.40755100857218,-2.20080276365489,0.0371632522395121,0.0676022327552859,-4.84490324906591
"1059","10396346","Pcnx4","67708","pecanex homolog 4",0.302710993899507,5.7118211777194,3.49794619808301,0.001766667719098,0.00495819348250998,-1.98941215512076
"1060","10396421","Hif1a","15251","hypoxia inducible factor 1, alpha subunit",-0.0762802402657039,7.78316994965541,-0.589607690308323,0.560722197183962,0.64950641001665,-6.95342761809008
"1061","10396442","Snapc1","75627","small nuclear RNA activating complex, polypeptide 1",0.262495291186736,5.69460097817938,2.13680695409188,0.0425396284254167,0.0762888355760651,-4.96554910104242
"1062","10396476","Rhoj","80837","ras homolog family member J",-0.113814865501315,8.03717469454265,-0.820577844784648,0.419609221343554,0.51614659360296,-6.78851854835702
"1063","10396608","Syne2","319565","spectrin repeat containing, nuclear envelope 2",-0.149837015788689,7.45115424852076,-1.1277844012337,0.270072691102096,0.363413478061316,-6.49086446215536
"1064","10396610","Mthfd1","108156","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase",0.178960651371694,7.45782564714249,1.9453925057887,0.063005649264871,0.106995809979021,-5.31136240665177
"1065","10396640","Akap5","238276","A kinase (PRKA) anchor protein 5",-0.613301991364359,5.47831567786011,-4.80073365772018,6.17961488836912e-05,0.000300516329389368,1.29476335118387
